2020-06-15 18-30-03	66.42383337020874
2020-06-15 18-40-03	66.42178893089294
2020-06-15 18-50-03	66.47085547447205
2020-06-15 19-10-05	66.33387804031372
2020-06-15 19-00-04	66.30934476852417
2020-06-15 19-20-05	66.26845598220825
2020-06-15 19-30-03	66.47085547447205
2020-06-15 19-40-03	66.49129986763
2020-06-15 19-50-03	66.61805510520935
2020-06-15 20-00-04	66.6446328163147
2020-06-15 20-10-03	66.67734384536743
2020-06-15 20-20-03	66.67121052742004
2020-06-15 20-30-03	66.16214513778687
2020-06-15 20-40-03	66.19894504547119
2020-06-15 20-50-03	66.16623401641846
2020-06-15 21-00-03	66.1457896232605
2020-06-15 21-10-03	66.22347831726074
2020-06-15 21-20-03	66.16418957710266
2020-06-15 22-10-03	66.23370051383972
2020-06-18 21-41-38	77.48016119003296
2020-06-18 22-02-21	77.48016119003296
2020-06-18 22-31-09	77.48016119003296
2020-06-18 22-40-04	77.52922773361206
2020-06-18 22-50-04	77.57011651992798
2020-06-18 23-00-04	77.54967212677002
2020-06-19 00-10-14	77.6069164276123
2020-06-19 00-20-15	77.58238315582275
2020-06-19 00-30-15	77.61918306350708
2020-06-19 00-40-16	77.6069164276123
2020-06-19 00-50-14	77.65189409255981
2020-06-19 01-00-13	77.67233848571777
2020-06-19 01-10-14	77.64371633529663
2020-06-19 01-20-14	77.67233848571777
2020-06-19 01-30-13	77.68869400024414
2020-06-19 01-40-13	77.73980498313904
2020-06-19 01-50-14	77.79296040534973
2020-06-19 02-00-13	77.79296040534973
2020-06-19 02-10-14	77.78682708740234
2020-06-19 02-20-13	77.73776054382324
2020-06-19 02-30-13	77.77864933013916
2020-06-19 02-40-13	77.79091596603394
2020-06-19 02-50-14	77.79091596603394
2020-06-19 03-00-13	77.77251601219177
2020-06-19 03-10-13	77.80318260192871
2020-06-19 03-20-14	77.8072714805603
2020-06-19 03-30-13	77.83998250961304
2020-06-19 03-40-14	77.8583824634552
2020-06-19 03-50-13	77.85224914550781
2020-06-19 04-00-14	77.82362699508667
2020-06-19 04-10-14	77.84407138824463
2020-06-19 04-20-14	77.82567143440247
2020-06-19 04-30-13	77.87678241729736
2020-06-19 04-40-14	77.87882685661316
2020-06-19 04-50-12	77.8563380241394
2020-06-19 05-00-14	77.87678241729736
2020-06-19 05-10-13	77.89518237113953
2020-06-19 05-20-13	77.89313793182373
2020-06-19 05-30-14	77.87678241729736
2020-06-19 05-40-13	77.89313793182373
2020-06-19 05-50-14	77.87678241729736
2020-06-19 06-00-13	77.87064909934998
2020-06-19 06-10-14	77.96264886856079
2020-06-19 06-20-14	77.87678241729736
2020-06-19 06-30-13	77.87678241729736
2020-06-19 06-40-13	77.84407138824463
2020-06-19 06-50-14	77.89518237113953
2020-06-19 07-00-13	77.98104882240295
2020-06-19 07-10-13	77.98309326171875
2020-06-19 07-20-13	77.88496017456055
2020-06-19 07-30-13	77.87678241729736
2020-06-19 07-40-14	77.87678241729736
2020-06-19 07-50-26	77.87678241729736
2020-06-19 08-00-32	77.8563380241394
2020-06-19 08-10-16	77.87678241729736
2020-06-19 08-20-14	77.84407138824463
2020-06-19 08-30-21	77.83998250961304
2020-06-19 08-40-15	77.83998250961304
2020-06-19 08-50-14	77.83998250961304
2020-06-19 09-00-34	77.7582049369812
2020-06-19 09-10-27	77.74184942245483
2020-06-19 09-20-16	77.73776054382324
2020-06-19 09-30-21	77.8072714805603
2020-06-19 09-40-34	77.75411605834961
2020-06-19 09-50-17	77.79909372329712
2020-06-19 10-00-19	77.63349413871765
2020-06-19 10-10-27	77.61918306350708
2020-06-19 10-20-29	77.63962745666504
2020-06-19 10-30-29	77.56602764129639
2020-06-19 10-40-17	77.6069164276123
2020-06-19 10-50-16	77.58238315582275
2020-06-19 11-00-23	77.47402787208557
2020-06-19 11-10-19	77.43518352508545
2020-06-19 11-20-26	77.48425006866455
2020-06-19 11-30-29	77.40451693534851
2020-06-19 11-40-17	77.38202810287476
2020-06-19 11-50-28	77.46380567550659
2020-06-19 12-00-27	77.42700576782227
2020-06-19 12-10-19	77.44336128234863
2020-06-19 12-20-16	77.42700576782227
2020-06-19 12-30-16	77.46380567550659
2020-06-19 12-40-17	77.48016119003296
2020-06-19 12-50-19	77.3615837097168
2020-06-19 13-00-16	77.34522819519043
2020-06-19 13-10-35	77.44745016098022
2020-06-19 13-20-20	77.56807208061218
2020-06-19 13-30-17	77.55376100540161
2020-06-19 13-40-17	77.43518352508545
2020-06-19 13-50-17	77.40451693534851
2020-06-19 14-00-25	77.38202810287476
2020-06-19 14-10-17	77.33705043792725
2020-06-19 14-20-17	77.34522819519043
2020-06-19 14-30-17	77.27571725845337
2020-06-19 14-40-16	77.19189524650574
2020-06-19 14-50-17	77.18985080718994
2020-06-19 15-00-16	77.13669538497925
2020-06-19 15-10-21	77.1571397781372
2020-06-19 15-20-26	77.17758417129517
2020-06-19 15-30-16	77.14078426361084
2020-06-19 15-40-27	77.1571397781372
2020-06-19 15-50-31	77.16531753540039
2020-06-19 16-00-16	77.12442874908447
2020-06-19 16-10-14	77.1571397781372
2020-06-19 16-20-13	77.18985080718994
2020-06-19 16-30-13	77.14078426361084
2020-06-19 16-40-14	77.13669538497925
2020-06-19 16-50-14	77.24709510803223
2020-06-19 17-00-14	77.34522819519043
2020-06-19 17-10-14	77.2614061832428
2020-06-19 17-20-14	80.41597604751587
2020-06-19 17-30-14	80.47730922698975
2020-06-19 17-40-14	80.57135343551636
2020-06-19 17-50-13	80.57135343551636
2020-06-19 18-00-13	80.43233156204224
2020-06-19 18-10-13	80.56726455688477
2020-06-19 18-20-32	80.56726455688477
2020-06-19 18-30-14	80.58770895004272
2020-06-19 18-40-23	80.62041997909546
2020-06-19 18-50-13	80.67357540130615
2020-06-19 19-00-13	80.65721988677979
2020-06-19 19-10-14	80.62859773635864
2020-06-19 19-20-16	80.5999755859375
2020-06-19 19-30-26	80.5509090423584
2020-06-19 19-40-14	80.56317567825317
2020-06-19 19-50-13	80.58566451072693
2020-06-19 20-00-15	80.5509090423584
2020-06-19 20-10-13	80.56930899620056
2020-06-19 20-20-13	80.56930899620056
2020-06-19 20-30-14	80.42415380477905
2020-06-19 20-40-13	80.42006492614746
2020-06-19 20-50-13	80.45890927314758
2020-06-19 21-00-14	80.56726455688477
2020-06-19 21-10-13	80.57135343551636
2020-06-19 21-20-13	80.58362007141113
2020-06-19 21-30-13	80.62859773635864
2020-06-19 21-40-13	80.63881993293762
2020-06-19 21-50-14	80.63677549362183
2020-06-19 22-00-13	80.6531310081482
2020-06-19 22-10-15	80.70424199104309
2020-06-19 22-20-13	80.66948652267456
2020-06-19 22-30-13	80.66539764404297
2020-06-19 22-40-14	80.58362007141113
2020-06-19 22-50-14	80.65517544746399
2020-06-19 23-00-13	80.62041997909546
2020-06-19 23-10-13	80.65721988677979
2020-06-19 23-20-14	80.66948652267456
2020-06-19 23-30-13	80.65721988677979
2020-06-19 23-40-14	80.70628643035889
2020-06-19 23-50-14	80.66130876541138
2020-06-20 00-00-12	80.67357540130615
2020-06-20 00-10-14	80.68175315856934
2020-06-20 00-20-14	80.72264194488525
2020-06-20 00-30-13	80.77170848846436
2020-06-20 00-40-13	80.74513077735901
2020-06-20 00-50-15	80.76557517051697
2020-06-20 01-00-13	80.75739741325378
2020-06-20 01-10-13	80.77579736709595
2020-06-20 01-20-13	80.77579736709595
2020-06-20 01-30-13	80.80850839614868
2020-06-20 01-40-13	80.74104189872742
2020-06-20 01-50-13	80.81259727478027
2020-06-20 02-00-13	80.80850839614868
2020-06-20 02-10-13	80.79215288162231
2020-06-20 02-20-13	80.8003306388855
2020-06-20 02-30-13	80.80850839614868
2020-06-20 02-40-13	80.79419732093811
2020-06-20 02-50-12	80.82895278930664
2020-06-20 03-00-13	80.80850839614868
2020-06-20 03-10-13	80.84121942520142
2020-06-20 03-20-12	80.84326386451721
2020-06-20 03-30-13	80.82895278930664
2020-06-20 03-40-12	80.82486391067505
2020-06-20 03-50-13	80.82895278930664
2020-06-20 04-00-13	80.82486391067505
2020-06-20 04-10-13	80.84121942520142
2020-06-20 04-20-13	80.82486391067505
2020-06-20 04-30-13	80.82690834999084
2020-06-20 04-40-13	80.83713054656982
2020-06-20 04-50-13	80.82486391067505
2020-06-20 05-00-12	80.86166381835938
2020-06-20 05-10-13	80.86370825767517
2020-06-20 05-20-13	80.89028596878052
2020-06-20 05-30-13	80.86370825767517
2020-06-20 05-40-13	80.8984637260437
2020-06-20 05-50-13	80.8514416217804
2020-06-20 06-00-13	80.84530830383301
2020-06-20 06-10-13	80.86575269699097
2020-06-20 06-20-13	80.86370825767517
2020-06-20 06-30-13	80.86370825767517
2020-06-20 06-40-13	80.85757493972778
2020-06-20 06-50-13	80.86166381835938
2020-06-20 07-00-12	80.86166381835938
2020-06-20 07-10-13	80.82690834999084
2020-06-20 07-20-13	80.86166381835938
2020-06-20 07-30-13	80.87597489356995
2020-06-20 07-40-13	80.89028596878052
2020-06-20 07-50-13	80.82486391067505
2020-06-20 08-00-14	80.80850839614868
2020-06-20 08-10-13	80.79215288162231
2020-06-20 08-20-13	80.77579736709595
2020-06-20 08-30-13	80.74308633804321
2020-06-20 08-40-13	80.75944185256958
2020-06-20 08-50-13	80.75739741325378
2020-06-20 09-00-13	80.77579736709595
2020-06-20 09-10-14	80.75944185256958
2020-06-20 09-20-15	80.68175315856934
2020-06-20 09-30-13	80.67357540130615
2020-06-20 09-40-13	80.58770895004272
2020-06-20 09-50-13	80.56726455688477
2020-06-20 10-00-36	80.4486870765686
2020-06-20 10-10-13	80.43642044067383
2020-06-20 10-20-13	80.4527759552002
2020-06-20 10-30-13	80.41597604751587
2020-06-20 10-40-13	80.41597604751587
2020-06-20 10-50-13	80.39553165435791
2020-06-20 11-00-13	80.41597604751587
2020-06-20 11-10-13	80.36282062530518
2020-06-20 11-20-13	80.34646511077881
2020-06-20 11-30-13	80.39553165435791
2020-06-20 11-40-16	80.41188716888428
2020-06-20 11-50-21	85.74787378311157
2020-06-20 12-00-17	88.91266584396362
